X,Y,OBJECTID,local,oaci,iata,tipo,denominacion,condicion,control,region,fir,uso,trafico,sna,concesion,inhab,provincia,longitud,latitud,elev_m,referencia,distancia_ref,direccion_ref,coordenadas
-64.2349999999468,-24.7488888899117,284,LLA,,,Aeródromo,LAS LAJITAS/AEROSOLUCIONES,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,SALTA,-64.235,-24.74888889,492,Las Lajitas,4,OSO,"24°44'56""S  64°14' 6""W"
-59.0791666700419,-34.5505555602762,285,LJN,,,Aeródromo,LUJÁN,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.07916667,-34.55055556,25,Luján,2,ENE,"34°33' 2""S  59° 4'45""W"
-60.9333333297089,-35.3994444398691,286,LIO,SAZX,,Aeródromo,NUEVE DE JULIO,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-60.93333333,-35.39944444,75,9 de Julio,5,NO,"35°23'58""S  60°55'60""W"
-61.5313888896614,-34.8908333296856,287,LIN,,,Aeródromo,LINCOLN,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-61.53138889,-34.89083333,85,Lincoln,3,S,"34°53'27""S  61°31'53""W"
-57.1522222196908,-29.6880555596172,288,LIB,SARL,AOL,Aeródromo,PASO DE LOS LIBRES,PUBLICO,CONTROL,RANE,SARR,,Internacional,SI,NO,NO,CORRIENTES,-57.15222222,-29.68805556,70,Paso de los Libres,6,NO,"29°41'17""S  57° 9' 8""W"
-69.286944440156,-46.1919444400011,289,LHP,,,Aeródromo,LAS HERAS/LOS PERALES,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-69.28694444,-46.19194444,426,Las Heras,47,NO,"46°11'31""S  69°17'13""W"
-69.0771300003525,-45.5750599999894,290,LGM,SAVM,,Aeródromo,SARMIENTO/LAGO MUSTERS,PRIVADO,NOCONTROL,RASU,SAVF,,Nacional,NO,NO,NO,CHUBUT,-69.07713,-45.57506,27,Sarmiento,0,N,"45°34'30""S  69° 4'38""W"
-62.3168100003487,-32.6426399996995,291,LEO,,,Aeródromo,LEONES,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.31681,-32.64264,114,Leones,3,NO,"32°38'34""S  62°19' 1""W"
-58.7988888895951,-34.2986111099166,292,LEN,,,Aeródromo,BELÉN DE ESCOBAR,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.79888889,-34.29861111,4,Belén de Escobar,0,S,"34°17'55""S  58°47'56""W"
-65.1475000004061,-31.9474999999027,293,LDR,SAOD,VDR,Aeródromo,VILLA DOLORES,PUBLICO,AERADIO,RANO,SACF,,Nacional,NO,NO,NO,CÓRDOBA,-65.1475,-31.9475,563,Cordoba,0,Lindando,"31°56'51""S  65° 8'51""W"
-61.0091000003961,-34.6546900001324,294,LDG,,,Aeródromo,LAGUNA DE GÓMEZ,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.0091,-34.65469,80,Junín,11,SSO,"34°39'17""S  61° 0'33""W"
-57.8766699999072,-35.8697199999409,295,LDA,,,Aeródromo,LEZAMA/DON ALBERTO,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-57.87667,-35.86972,8,Manuel J. Cobo,2,NE,"35°52'11""S  57°52'36""W"
-63.3137499998866,-33.4576099999379,296,LCT,,,Aeródromo,LA CARLOTA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.31375,-33.45761,154,La Carlota,4,S,"33°27'27""S  63°18'49""W"
-70.6440600002743,-38.0817699998454,297,LCP,,,Aeródromo,LONCOPUÉ,PUBLICO,NOCONTROL,RACE,SAMF,,Nacional,NO,NO,NO,NEUQUÉN,-70.64406,-38.08177,1106,Loncopué,3,OSO,"38° 4'54""S  70°38'39""W"
-63.3055099999237,-33.3882299999232,298,LCC,,,Aeródromo,LA CARLOTA/CASAJUS,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-63.30551,-33.38823,143,La Carlota,3.5,NNO,"33°23'18""S  63°18'20""W"
-58.7872000003384,-38.1895100002496,299,LBI,,,Aeródromo,LOBERIA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.7872,-38.18951,81,Lobería,2.5,S,"38°11'22""S  58°47'14""W"
-59.5688699997241,-30.7436799997381,300,LAZ,,,Aeródromo,LA PAZ/AEROCLUB,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-59.56887,-30.74368,61,La Paz,6,E,"30°44'37""S  59°34' 8""W"
-62.6938888901359,-36.0158333299949,301,LAU,,,Aeródromo,TRENQUE LAUQUEN,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-62.69388889,-36.01583333,99,Trenque Lauquen,4,SE,"36° 0'57""S  62°41'38""W"
-66.7958333299284,-29.3805555602995,302,LAR,SANL,IRJ,Aeródromo,LA RIOJA/CAP. VICENTE A. ALMONACID,PUBLICO,CONTROL,RANO,SACF,CIVIL,Nacional,SI,SI,NO,LA RIOJA,-66.79583333,-29.38055556,438,La Rioja,7,NE,"29°22'50""S  66°47'45""W"
-59.6727777800919,-28.8575000002464,303,LAN,,,Aeródromo,LANTERI,PRIVADO,NOCONTROL,RANE,SARR,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-59.67277778,-28.8575,56,Lanteri,3.5,SO,"28°51'27""S  59°40'22""W"
-61.2788888898887,-37.2261111096547,304,LAM,,,Aeródromo,GENERAL LAMADRID,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.27888889,-37.22611111,171,General La Madrid,3,NO,"37°13'34""S  61°16'44""W"
-65.3705555598868,-44.5727777800431,305,LAE,,,Aeródromo,PUNTA ROJA/EA. LA ELBA,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-65.37055556,-44.57277778,14,Camarones,37,NE,"44°34'22""S  65°22'14""W"
-65.0977777796112,-24.3924999997579,306,JUJ,SASJ,JUJ,Aeródromo,JUJUY/GOBERNADOR GUZMÁN,PUBLICO,CONTROL,RANO,SACF,CIVIL,Internacional,SI,SI,NO,JUJUY,-65.09777778,-24.3925,920,San Salvador de Jujuy,33,SE,"24°23'33""S  65° 5'52""W"
-68.4183333298198,-31.5713888897265,307,JUA,SANU,UAQ,Aeródromo,SAN JUAN/DOMINGO FAUSTINO SARMIENTO,PUBLICO,CONTROL,RANO,SAMF,,Nacional,SI,SI,NO,SAN JUAN,-68.41833333,-31.57138889,597,San Juan,12,SE,"31°34'17""S  68°25' 6""W"
-70.4463888903618,-44.0472222198034,308,JSM,SAWS,JSM,Aeródromo,JOSÉ DE SAN MARTÍN,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-70.44638889,-44.04722222,734,José de San Martín,0,Lindando,"44° 2'50""S  70°26'47""W"
-59.7919444399955,-37.7061111096865,309,JRZ,SAZJ,,Aeródromo,JUÁREZ,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.79194444,-37.70611111,212,Benito Juárez,3,SSO,"37°42'22""S  59°47'31""W"
-61.8433333304107,-31.8827777803337,310,JOR,,,Aeródromo,SAN JORGE,PUBLICO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,SANTA FÉ,-61.84333333,-31.88277778,106,San Jorge,2.5,NE,"31°52'58""S  61°50'36""W"
-63.9605555600532,-34.5319444403454,311,JOC,,,Aeródromo,JOVITA/ANTARES,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-63.96055556,-34.53194444,154,Jovita,2,SO,"34°31'55""S  63°57'38""W"
-62.8792700004243,-36.4429599998433,312,JMB,,,Aeródromo,TRES LOMAS,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-62.87927,-36.44296,116,Tres Lomas,2,NO,"36°26'35""S  62°52'45""W"
-70.8653700002073,-39.8455499996701,313,JLA,,,Aeródromo,JUNÍN DE LOS ANDES/SAN IGNACIO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-70.86537,-39.84555,691,Junín de los Andes,22,NE,"39°50'44""S  70°51'55""W"
-64.0813499995909,-25.1865999998672,314,JGA,,,Aeródromo,JOAQUIN V. GONZALEZ/AGROPECUARIA RÍO JURAMENTO,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-64.08135,-25.1866,1184,Salta,8,SE,"25°11'12""S  64° 4'53""W"
-64.0779700002995,-30.9883000002616,315,JES,,,Aeródromo,JESÚS MARÍA,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.07797,-30.9883,530,Jesús Maria,1.8,ESE,"30°59'18""S  64° 4'41""W"
-55.1980555598381,-27.032499999758,316,JDA,,,Aeródromo,JARDÍN DE AMÉRICA,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,MISIONES,-55.19805556,-27.0325,205,Jardín América,3,ENE,"27° 1'57""S  55°11'53""W"
-64.1606400002646,-31.211129999624,317,JCM,,,Aeródromo,JUÁREZ CELMAN/BRIG. MY. JUAN IGNACIO SAN MARTÍN,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.16064,-31.21113,495,Juárez Celman,20,N,"31°12'40""S  64° 9'38""W"
-61.9045500001191,-34.4835099999468,318,JBA,,,Aeródromo,JUAN BAUTISTA ALBERDI,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-61.90455,-34.48351,102,Juan Bautista Alberdi,10,SO,"34°29' 1""S  61°54'16""W"
-63.429019999853,-38.0659999998801,319,JAR,,,Aeródromo,JACINTO ARAUZ,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-63.42902,-38.066,160,Jacinto Arauz,1,N,"38° 3'58""S  63°25'44""W"
-71.1700000003838,-39.7038888902197,320,JAH,,,Aeródromo,JUNÍN DE LOS ANDES/HOSTERIA SAN HUBERTO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-71.17,-39.70388889,691,Junín de los Andes,22,NE,"39°42'14""S  71°10'12""W"
-62.4046399996627,-33.2231999998201,321,IVL,,,Aeródromo,ISLA VERDE/BIONDI,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-62.40464,-33.2232,119,Isla Verde,2,NNE,"33°13'24""S  62°24'17""W"
-62.4153800002814,-33.2467399999673,322,IVB,,,Aeródromo,ISLA VERDE/D. HÉCTOR BIONDI,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.41538,-33.24674,118,Isla Verde,1,SE,"33°14'48""S  62°24'55""W"
-67.4394444396221,-29.2233333301467,323,ITO,SANO,,Aeródromo,CHILECITO/BRIG. MY. JUAN FACUNDO QUIROGA,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,LA RIOJA,-67.43944444,-29.22333333,945,Chilecito,7.2,SE,"29°13'24""S  67°26'22""W"
-53.6725700003025,-26.2817100001306,324,IRI,SATI,,Aeródromo,BERNARDO DE IRIGOYEN,PUBLICO,AERADIO,RANE,SARR,CIVIL,Nacional,NO,NO,NO,MISIONES,-53.67257,-26.28171,815,Bernardo de Irigoyen,4,SO,"26°16'54""S  53°40'21""W"
-57.8708333301976,-38.2261111102131,325,IRA,SAEM,,Aeródromo,MIRAMAR,PUBLICO,AERADIO,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-57.87083333,-38.22611111,13,Miramar,4,NO,"38°13'34""S  57°52'15""W"
-60.2841666699889,-33.264722219989,326,ION,,,Aeródromo,VILLA CONSTITUCIÓN/ACINDAR,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,SANTA FÉ,-60.28416667,-33.26472222,25,Villa Constitución,5,ESE,"33°15'53""S  60°17' 3""W"
-58.2446100004239,-34.7064300000849,327,ILM,SADQ,,Aeródromo,QUILMES,PRIVADO,AERADIO,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.24461,-34.70643,2,Quilmes,2,ENE,"34°42'23""S  58°14'41""W"
-61.209730000056,-33.0624200003195,328,ILD,,,Aeródromo,CASILDA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.20973,-33.06242,77,Casilda,3,ONO,"33° 3'45""S  61°12'35""W"
-69.5761111096279,-41.3211111097896,329,IJC,SAVJ,IGB,Aeródromo,INGENIERO JACOBACCI/CABO F.A.A. H. R. BORDÓN,PUBLICO,AERADIO,RASU,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-69.57611111,-41.32111111,892,Ingeniero Jacobacci,2.5,ONO,"41°19'16""S  69°34'34""W"
-54.4735399999369,-25.7372200002497,330,IGU,SARI,IGR,Aeródromo,CATARATAS DEL  IGUAZÚ/MY. D. CARLOS EDUARDO KRAUSE,PUBLICO,CONTROL,RANE,SARR,CIVIL,Internacional,SI,SI,NO,MISIONES,-54.47354,-25.73722,279,Cataratas del Iguazú,18,SSE,"25°44'14""S  54°28'25""W"
-64.4752700003699,-35.3554599999849,331,IGL,,,Aeródromo,INGENIERO LUIGGI,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-64.47527,-35.35546,193,Ingeniero Luiggi,2,N,"35°21'20""S  64°28'31""W"
-67.5588888900526,-45.9041666699353,332,ICO,,,Aeródromo,COMODORO RIVADAVIA/13 DE DICIEMBRE,PUBLICO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-67.55888889,-45.90416667,52,Comodoro Rivadavia,8,SSO,"45°54'15""S  67°33'32""W"
-58.6809899995942,-33.7438999999306,333,IBY,,,Aeródromo,ISLAS DEL IBICUY,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.68099,-33.7439,6,Islas de Ibicuy,3,S,"33°44'38""S  58°40'52""W"
-60.5044444400834,-34.2777777800313,334,IBA,,,Aeródromo,INES INDART/BELINGUERES AVIACIÓN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.50444444,-34.27777778,63.7,Salto,14,NNE,"34°16'40""S  60°30'16""W"
-63.5657099998841,-35.2336799996375,335,IAL,,,Aeródromo,INTENDENTE ALVEAR,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-63.56571,-35.23368,127,Intendente Alvear,2.5,E,"35°14' 1""S  63°33'57""W"
-65.5720700003513,-22.1619499996839,336,IAC,SASQ,,Aeródromo,LA QUIACA/DR. GUILLERMO EUGENIO SNOPEK,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,JUJUY,-65.57207,-22.16195,3480,La Quiaca,6,SE,"22° 9'43""S  65°34'19""W"
-63.6105200000418,-35.1886200002266,337,IAA,,,Aeródromo,INTENDENTE ALVEAR/AZCARATE IRATORSA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,LA PAMPA,-63.61052,-35.18862,127,Intendente Alvear,5,NNO,"35°11'19""S  63°36'38""W"
-57.6427777801848,-36.7758333296489,338,HZA,,,Aeródromo,MAIPÚ/ESTABLECIMIENTO EL ARAZA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-57.64277778,-36.77583333,93,Estación Santo Domingo,8.5,SE,"36°46'33""S  57°38'34""W"
-64.7803530002829,-32.0597799998478,339,HYC,,,Helipuerto,YACANTO DE CALAMUCHITA/ROCA VAL,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.780353,-32.05978,1050,Villa Yacanto,3,NNO,"32° 3'35""S  64°46'49""W"
-66.8166666699255,-52.8999999997963,340,HWG,,,Helipuerto,BUQUE W. G. VESPUCCI,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-66.81666667,-52.9,28,25 de Mayo 555 Piso 19-20 CABA,0,,"52°53'60""S  66°49' 0""W"
-58.5055009997722,-34.5577280002981,341,HVM,,,Helipuerto,VILLA MARTELLI/CITEFA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.505501,-34.557728,17,"Zufriategui,Mansi y Gral. Paz",0,Lindando,"34°33'28""S  58°30'20""W"
-58.6557550000448,-34.3752310000304,342,HVA,,,Helipuerto,TIGRE/VILLA LA ÑATA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.655755,-34.375231,3,Estación FFCC Tigre,8.6,NO,"34°22'31""S  58°39'21""W"
-60.159541000206,-35.4232359997759,343,HUU,,,Helipuerto,HELIPUERTO SATURNINO UNZUÉ,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.159541,-35.423236,50,Estación FFCC,8,E,"35°25'24""S  60° 9'34""W"
-60.0166669995556,-36.0444439998846,344,HUP,,,Helipuerto,GENERAL ALVEAR/UNIDAD PENITENCIARIA N° 30,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.016667,-36.044444,55,General Alvear,2.5,S,"36° 2'40""S  60° 1' 0""W"
-61.1425600000253,-31.389859999864,345,HUM,,,Aeródromo,HUMBOLDT/ESTABLECIMIENTO LA ADELITA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-61.14256,-31.38986,50,Humboldt,5.5,O,"31°23'23""S  61° 8'33""W"
-64.3741200003136,-34.82041000018,346,HUI,,,Aeródromo,HUINCA RENANCÓ,PUBLICO,NOCONTROL,RACE,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.37412,-34.82041,180,Huinca Renancó,2,N,"34°49'13""S  64°22'27""W"
-61.9532400000587,-37.052669999898,347,HUG,,,Aeródromo,HUANGUELÉN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.95324,-37.05267,158,Huanguelén,2,N,"37° 3'10""S  61°57'12""W"
-62.7813888897369,-37.1938888896446,348,HUE,,,Aeródromo,CARHUÉ,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.78138889,-37.19388889,110,Carhué,1.5,SO,"37°11'38""S  62°46'53""W"
-71.9677470001874,-51.6857960000358,349,HTS,,,Helipuerto,EL TURBIO/EA. SANTA ANA,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-71.967747,-51.685796,665,El Turbio,9.5,E,"51°41' 9""S  71°58' 4""W"
-62.6416670001634,-35.9133330000049,350,HTL,,,Helipuerto,TRENQUE LAUQUEN/EA. LA CHACOTA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.641667,-35.913333,90,Trenque Lauquen,13,NE,"35°54'48""S  62°38'30""W"
-65.3723469999894,-24.8362420002802,351,HTE,,,Helipuerto,SALTA/TEMET,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-65.372347,-24.836242,1180,Salta,6.5,SE,"24°50'10""S  65°22'20""W"
-58.9664030002609,-37.3937109998737,352,HTD,,,Helipuerto,TANDIL/EA. LA PASCUALA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.966403,-37.393711,220,Tandil,22.3,S,"37°23'37""S  58°57'59""W"
-58.2407049996293,-32.5481880003549,353,HTA,,,Helipuerto,CONCEPCIÓN DEL URUGUAY/HELIPUERTO TALITAS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.240705,-32.548188,8,Concepción del Uruguay,17,SSO,"32°32'53""S  58°14'27""W"
-67.9640042402813,-53.076494809767,354,HSW,,,Helipuerto,HELIPLATAFORMA SWIBER PJW3000,PRIVADO,NOCONTROL,RASU,SAVF,,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-67.96400424,-53.07649481,36,Campo Vega Pleyade (531929S-0674311W 530346S-0674649W 525444S-0680635W 525554S-0681826W),,,"53° 4'35""S  67°57'50""W"
-69.9176639996838,-50.3030359998994,355,HSR,,,Helipuerto,SANTA CRUZ/EA. SAN RAMÓN,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-69.917664,-50.303036,374,Puerto Santa Cruz,104,SO,"50°18'11""S  69°55' 4""W"
-60.249353000142,-33.3589319997577,356,HSN,,,Helipuerto,SAN NICOLÁS DE LOS ARROYOS/MIGUEL COLOMBISE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.249353,-33.358932,27,Estación FFCC local,2.7,SO,"33°21'32""S  60°14'58""W"
-58.5073650003935,-34.4147240001643,357,HSM,,,Helipuerto,TIGRE/ISLA SANTA MÓNICA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.507365,-34.414724,3,,0,Lindando,"34°24'53""S  58°30'27""W"
-58.022050000163,-29.6017900002526,358,HSJ,,,Aeródromo,CURUZÚ CUATIÁ/EA. SAN JUAN,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-58.02205,-29.60179,82,Curuzú Cuatiá,20,N,"29°36' 6""S  58° 1'19""W"
-59.4494170000271,-34.4488789999359,359,HSH,,,Helipuerto,SAN ANDRÉS DE GILES/HOSPITAL MUNICIPAL,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.449417,-34.448879,47,Rawson entre Soulé y Cámpora,0,,"34°26'56""S  59°26'58""W"
-58.4219450004255,-34.5970299996753,360,HSG,,,Helipuerto,BUENOS AIRES/SANATORIO GÜEMES,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.421945,-34.59703,82,Facundo Acuña de Figueroa y Av. Córdoba,0,Lindando,"34°35'49""S  58°25'19""W"
-58.8409280003263,-34.6004659997316,361,HSD,,,Helipuerto,MORENO/COUNTRY CLUB SAN DIEGO,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.840928,-34.600466,23.5,Moreno,7.5,NO,"34°36' 2""S  58°50'27""W"
-67.2132400003047,-54.2335499998784,362,HRW,,,Helipuerto,RÍO GRANDE/EA. RÍO EWAN,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-67.21324,-54.23355,33.7,Río Grande,59,SE,"54°14' 1""S  67°12'48""W"
-59.7647650001827,-29.4614829997181,363,HRT,,,Helipuerto,ROMANG/TRANSENER S.A.,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-59.764765,-29.461483,58,Romang,3.5,E,"29°27'41""S  59°45'53""W"
-62.8350500002705,-32.5860920002507,364,HRR,,,Helipuerto,MORRISON,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.83505,-32.586092,142,Morrison,3.5,NO,"32°35'10""S  62°50' 6""W"
-71.2853790001301,-40.1522640001888,365,HRM,,,Helipuerto,SAN MARTÍN DE LOS ANDES/RANCHO DE MONTAÑA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-71.285379,-40.152264,1005,San Martín de los Andes,5,E,"40° 9' 8""S  71°17' 7""W"
-67.2194440001171,-52.7572219998613,366,HRI,,,Helipuerto,HELIPLATAFORMA CARINA/TOTAL FINA ELF,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-67.219444,-52.757222,0,,0,,"52°45'26""S  67°13'10""W"
-65.0582469996136,-29.2627690001321,367,HRE,,,Helipuerto,RECREO/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CATAMARCA,-65.058247,-29.262769,247,Recreo,0,,"29°15'46""S  65° 3'30""W"
-59.7214630000959,-34.3384740003691,368,HRC,,,Helipuerto,CARMEN DE ARECO/SAN JOAQUÍN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.721463,-34.338474,42,Carmen de Areco,16,NE,"34°20'19""S  59°43'17""W"
-65.8249459998677,-38.1477029998357,369,HPU,,,Helipuerto,PUELCHES/TRANSENER S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-65.824946,-38.147703,229,Puelches,8,E,"38° 8'52""S  65°49'30""W"
-60.7264777796529,-32.7191777800307,370,HPT,,,Helipuerto,SAN MARTÍN/COOPERATIVA DE TRABAJOS PORTUARIOS LIMITADA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-60.72647778,-32.71917778,9,Puerto General San Martín,0.5,SE,"32°43' 9""S  60°43'35""W"
-70.4120900000885,-31.7600560002622,371,HPS,,,Helipuerto,PACHÓN/HELIPUERTO PACHÓN MINERA S.A.,PRIVADO,NOCONTROL,RANO,SAMF,,Nacional,NO,NO,NO,SAN JUAN,-70.41209,-31.760056,3600,Pachón,0,Lindando,"31°45'36""S  70°24'44""W"
-54.6382980002593,-25.9903400000381,372,HPO,,,Helipuerto,PUERTO ESPERANZA,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,MISIONES,-54.638298,-25.99034,155,Esperanza,4.7,NO,"25°59'25""S  54°38'18""W"
-58.3838289996267,-34.5772070000517,373,HPN,,,Helipuerto,BUENOS AIRES/P.N.A. OF. PPAL. BALLESTRA,PRIVADO,NOCONTROL,RACE,SAEF,MIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.383829,-34.577207,6,Junín y Rafael Obligado (Dársena F),0,Lindando,"34°34'38""S  58°23' 2""W"
